"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value","variantAttributes/3/key","variantAttributes/3/value"
"United States",,"2024-07-27",,"threeStar","https://www.amazon.com/Apple-iPhone-13-Mini-128GB/dp/B09LKXHWCF/ref=sr_1_1?crid=3IVSSVNVGI8FW&dib=eyJ2IjoiMSJ9.Zw3qQIlZhhFTwRDTYi36zGrwnRiuVWGq0RSfSYjO38ULOKKD93U0D41fwjtw9wo5KcJUyNi6yXdF6IjEug-ttUycYGaScbzlcKRFasK7wBa00v9ml9ile_JkW33DG4T0FY1Qy3nZdpFyC_5XcCqi_g0HgnX5yLnBJsmH84FAHAudSGbVDrOCZ1AqW4LS7uSzElwwg1Jbssc_s8I6xjtoHpNJ2iQTmxJtgldr9MGBMbI.jqaRQeOb9SWpzT3Dh7rBIR9_XgsPp4zv5fH0asnpTdM&dib_tag=se&keywords=iphone%2B13%2Bmini&qid=1752792214&sprefix=iphone%2B13%2Bmin%2Caps%2C551&sr=8-1&th=1","false","true","89",,,"B09LKXHWCF","B09LKXHWCF","3","https://www.amazon.com/product-reviews/B09LKXHWCF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LKXHWCF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I purchased premium renewed so it didn’t have any scratches but the battery was at 94% when I turned it on for the first time and then went down in three weeks to 91%.","R3FR2YDO7KQK46",,,,,,,,,"None imperfections but bad battery","https://www.amazon.com/gp/customer-reviews/R3FR2YDO7KQK46","Reviewed in the United States on July 27, 2024","6130","203",,,"Size: 128GB, Color: Midnight, Service Provider: Unlocked, Product grade: Renewed Premium","B09LKXHWCF","Size","128GB","Color","Midnight","Service Provider","Unlocked","Product grade","Renewed Premium"
"United States",,"2024-03-30",,"threeStar","https://www.amazon.com/Apple-iPhone-13-Mini-128GB/dp/B09LKXHWCF/ref=sr_1_1?crid=3IVSSVNVGI8FW&dib=eyJ2IjoiMSJ9.Zw3qQIlZhhFTwRDTYi36zGrwnRiuVWGq0RSfSYjO38ULOKKD93U0D41fwjtw9wo5KcJUyNi6yXdF6IjEug-ttUycYGaScbzlcKRFasK7wBa00v9ml9ile_JkW33DG4T0FY1Qy3nZdpFyC_5XcCqi_g0HgnX5yLnBJsmH84FAHAudSGbVDrOCZ1AqW4LS7uSzElwwg1Jbssc_s8I6xjtoHpNJ2iQTmxJtgldr9MGBMbI.jqaRQeOb9SWpzT3Dh7rBIR9_XgsPp4zv5fH0asnpTdM&dib_tag=se&keywords=iphone%2B13%2Bmini&qid=1752792214&sprefix=iphone%2B13%2Bmin%2Caps%2C551&sr=8-1&th=1","false","true","90",,,"B09LKXHWCF","B09LKXHWCF","3","https://www.amazon.com/product-reviews/B09LKXHWCF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LKXHWCF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Product arrived on time and appeared in excellent condition. However, quick start didn’t recognize iPhone XR that the 13 mini was going to replace. When quick start didn’t quickly start, I tried to set up device manually without another device. WiFi couldn’t find any available networks! I even entered my WiFi network manually even though it wasn’t hidden. Still no connection. I really wanted this Amazon renewed product to work, but this unit was defective. Hopefully Amazon can fix it.","R30QT3JDK0GV5W",,,,,,,,,"Quick start doesn’t work + intermittent WiFi = unusable device","https://www.amazon.com/gp/customer-reviews/R30QT3JDK0GV5W","Reviewed in the United States on March 30, 2024","6130","203",,,"Size: 128GB, Color: Blue, Service Provider: Unlocked, Product grade: Renewed","B09LKXHWCF","Size","128GB","Color","Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-01-21",,"threeStar","https://www.amazon.com/Apple-iPhone-13-Mini-128GB/dp/B09LKXHWCF/ref=sr_1_1?crid=3IVSSVNVGI8FW&dib=eyJ2IjoiMSJ9.Zw3qQIlZhhFTwRDTYi36zGrwnRiuVWGq0RSfSYjO38ULOKKD93U0D41fwjtw9wo5KcJUyNi6yXdF6IjEug-ttUycYGaScbzlcKRFasK7wBa00v9ml9ile_JkW33DG4T0FY1Qy3nZdpFyC_5XcCqi_g0HgnX5yLnBJsmH84FAHAudSGbVDrOCZ1AqW4LS7uSzElwwg1Jbssc_s8I6xjtoHpNJ2iQTmxJtgldr9MGBMbI.jqaRQeOb9SWpzT3Dh7rBIR9_XgsPp4zv5fH0asnpTdM&dib_tag=se&keywords=iphone%2B13%2Bmini&qid=1752792214&sprefix=iphone%2B13%2Bmin%2Caps%2C551&sr=8-1&th=1","false","true","91",,,"B09LKXHWCF","B09LKXHWCF","3","https://www.amazon.com/product-reviews/B09LKXHWCF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LKXHWCF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Phone come in good condition Missing sim ejector tool Battery health in 85% Only few scratch on the body and a bit of dirt around the edge of screen,, power button feel like little bit loose(maybe because of the usage from first owner which is fine for me). This is not completely ""excelent condition"",, i was expecting to be in a good shape not with scratches around the body and also battery health must be more than 90% if this phone in ""excelent condition""","R3FT2GTKGZAYXU","https://m.media-amazon.com/images/I/51bexIYHWxL._SY88.jpg",,,,,,,,"Just a bit of scratches","https://www.amazon.com/gp/customer-reviews/R3FT2GTKGZAYXU","Reviewed in the United States on January 21, 2024","6130","203",,,"Size: 128GB, Color: Midnight, Service Provider: Unlocked, Product grade: Renewed","B09LKXHWCF","Size","128GB","Color","Midnight","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-08-14",,"threeStar","https://www.amazon.com/Apple-iPhone-13-Mini-128GB/dp/B09LKXHWCF/ref=sr_1_1?crid=3IVSSVNVGI8FW&dib=eyJ2IjoiMSJ9.Zw3qQIlZhhFTwRDTYi36zGrwnRiuVWGq0RSfSYjO38ULOKKD93U0D41fwjtw9wo5KcJUyNi6yXdF6IjEug-ttUycYGaScbzlcKRFasK7wBa00v9ml9ile_JkW33DG4T0FY1Qy3nZdpFyC_5XcCqi_g0HgnX5yLnBJsmH84FAHAudSGbVDrOCZ1AqW4LS7uSzElwwg1Jbssc_s8I6xjtoHpNJ2iQTmxJtgldr9MGBMbI.jqaRQeOb9SWpzT3Dh7rBIR9_XgsPp4zv5fH0asnpTdM&dib_tag=se&keywords=iphone%2B13%2Bmini&qid=1752792214&sprefix=iphone%2B13%2Bmin%2Caps%2C551&sr=8-1&th=1","false","true","92",,,"B09LKXHWCF","B09LKXHWCF","3","https://www.amazon.com/product-reviews/B09LKXHWCF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LKXHWCF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Deberían agregar en las descripciónes el nivel de batería para poder saber cómo usuario si vale la pena o no","R2ZKK8WGAFNDNW",,,,,,,,,"Satisfacción media","https://www.amazon.com/gp/customer-reviews/R2ZKK8WGAFNDNW","Reviewed in the United States on August 14, 2024","6130","203",,,"Size: 128GB, Color: Pink, Service Provider: Unlocked, Product grade: Renewed","B09LKXHWCF","Size","128GB","Color","Pink","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-03-22",,"threeStar","https://www.amazon.com/Apple-iPhone-13-Mini-128GB/dp/B09LKXHWCF/ref=sr_1_1?crid=3IVSSVNVGI8FW&dib=eyJ2IjoiMSJ9.Zw3qQIlZhhFTwRDTYi36zGrwnRiuVWGq0RSfSYjO38ULOKKD93U0D41fwjtw9wo5KcJUyNi6yXdF6IjEug-ttUycYGaScbzlcKRFasK7wBa00v9ml9ile_JkW33DG4T0FY1Qy3nZdpFyC_5XcCqi_g0HgnX5yLnBJsmH84FAHAudSGbVDrOCZ1AqW4LS7uSzElwwg1Jbssc_s8I6xjtoHpNJ2iQTmxJtgldr9MGBMbI.jqaRQeOb9SWpzT3Dh7rBIR9_XgsPp4zv5fH0asnpTdM&dib_tag=se&keywords=iphone%2B13%2Bmini&qid=1752792214&sprefix=iphone%2B13%2Bmin%2Caps%2C551&sr=8-1&th=1","false","true","93",,,"B09LKXHWCF","B09LKXHWCF","3","https://www.amazon.com/product-reviews/B09LKXHWCF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LKXHWCF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Si bien el aparato esta en muy buen estado deberían de decir el estado real de la batería ya que la que compré solo llega al 80%. Es una característica importante a tener en cuenta a la hora de la compra. ¿Qué pasa si la batería estaba en 60%? El producto realmente no rendirá lo que uno quiere. Sugiero que este dato sea incluido en las próximas ofertas.","R2ELXX36048OPC",,,,,,,,,"Batería al 80%","https://www.amazon.com/gp/customer-reviews/R2ELXX36048OPC","Reviewed in the United States on March 22, 2024","6130","203",,,"Size: 128GB, Color: Blue, Service Provider: Unlocked, Product grade: Renewed","B09LKXHWCF","Size","128GB","Color","Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-09-26",,"threeStar","https://www.amazon.com/Apple-iPhone-13-Mini-128GB/dp/B09LKXHWCF/ref=sr_1_1?crid=3IVSSVNVGI8FW&dib=eyJ2IjoiMSJ9.Zw3qQIlZhhFTwRDTYi36zGrwnRiuVWGq0RSfSYjO38ULOKKD93U0D41fwjtw9wo5KcJUyNi6yXdF6IjEug-ttUycYGaScbzlcKRFasK7wBa00v9ml9ile_JkW33DG4T0FY1Qy3nZdpFyC_5XcCqi_g0HgnX5yLnBJsmH84FAHAudSGbVDrOCZ1AqW4LS7uSzElwwg1Jbssc_s8I6xjtoHpNJ2iQTmxJtgldr9MGBMbI.jqaRQeOb9SWpzT3Dh7rBIR9_XgsPp4zv5fH0asnpTdM&dib_tag=se&keywords=iphone%2B13%2Bmini&qid=1752792214&sprefix=iphone%2B13%2Bmin%2Caps%2C551&sr=8-1&th=1","false","true","94",,,"B09LKXHWCF","B09LKXHWCF","3","https://www.amazon.com/product-reviews/B09LKXHWCF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LKXHWCF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Product was great, but delivery was USPS and took way too long","R1AO84RTOS4VV5",,,,,,,,,"Product was great, but delivery was USPS and took way too long","https://www.amazon.com/gp/customer-reviews/R1AO84RTOS4VV5","Reviewed in the United States on September 26, 2024","6130","203",,,"Size: 128GB, Color: Blue, Service Provider: Unlocked, Product grade: Renewed","B09LKXHWCF","Size","128GB","Color","Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-09-16",,"threeStar","https://www.amazon.com/Apple-iPhone-13-Mini-128GB/dp/B09LKXHWCF/ref=sr_1_1?crid=3IVSSVNVGI8FW&dib=eyJ2IjoiMSJ9.Zw3qQIlZhhFTwRDTYi36zGrwnRiuVWGq0RSfSYjO38ULOKKD93U0D41fwjtw9wo5KcJUyNi6yXdF6IjEug-ttUycYGaScbzlcKRFasK7wBa00v9ml9ile_JkW33DG4T0FY1Qy3nZdpFyC_5XcCqi_g0HgnX5yLnBJsmH84FAHAudSGbVDrOCZ1AqW4LS7uSzElwwg1Jbssc_s8I6xjtoHpNJ2iQTmxJtgldr9MGBMbI.jqaRQeOb9SWpzT3Dh7rBIR9_XgsPp4zv5fH0asnpTdM&dib_tag=se&keywords=iphone%2B13%2Bmini&qid=1752792214&sprefix=iphone%2B13%2Bmin%2Caps%2C551&sr=8-1&th=1","false","true","95",,,"B09LKXHWCF","B09LKXHWCF","3","https://www.amazon.com/product-reviews/B09LKXHWCF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LKXHWCF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Battery health a bit disappointing, body was great no scratches","RCN6SL0HAKMLP",,,,,,,,,"Phone body","https://www.amazon.com/gp/customer-reviews/RCN6SL0HAKMLP","Reviewed in the United States on September 16, 2024","6130","203",,,"Size: 128GB, Color: Green, Service Provider: Unlocked, Product grade: Renewed","B09LKXHWCF","Size","128GB","Color","Green","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-09-15",,"threeStar","https://www.amazon.com/Apple-iPhone-13-Mini-128GB/dp/B09LKXHWCF/ref=sr_1_1?crid=3IVSSVNVGI8FW&dib=eyJ2IjoiMSJ9.Zw3qQIlZhhFTwRDTYi36zGrwnRiuVWGq0RSfSYjO38ULOKKD93U0D41fwjtw9wo5KcJUyNi6yXdF6IjEug-ttUycYGaScbzlcKRFasK7wBa00v9ml9ile_JkW33DG4T0FY1Qy3nZdpFyC_5XcCqi_g0HgnX5yLnBJsmH84FAHAudSGbVDrOCZ1AqW4LS7uSzElwwg1Jbssc_s8I6xjtoHpNJ2iQTmxJtgldr9MGBMbI.jqaRQeOb9SWpzT3Dh7rBIR9_XgsPp4zv5fH0asnpTdM&dib_tag=se&keywords=iphone%2B13%2Bmini&qid=1752792214&sprefix=iphone%2B13%2Bmin%2Caps%2C551&sr=8-1&th=1","false","true","96",,,"B09LKXHWCF","B09LKXHWCF","3","https://www.amazon.com/product-reviews/B09LKXHWCF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LKXHWCF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Back magnet didn’t work on my device","R2FJIDEUNKQM4Q",,,,,,,,,"Back magnet doesn’t work","https://www.amazon.com/gp/customer-reviews/R2FJIDEUNKQM4Q","Reviewed in the United States on September 15, 2024","6130","203",,,"Size: 128GB, Color: Blue, Service Provider: Unlocked, Product grade: Renewed","B09LKXHWCF","Size","128GB","Color","Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-05-30",,"threeStar","https://www.amazon.com/Apple-iPhone-13-Mini-128GB/dp/B09LKXHWCF/ref=sr_1_1?crid=3IVSSVNVGI8FW&dib=eyJ2IjoiMSJ9.Zw3qQIlZhhFTwRDTYi36zGrwnRiuVWGq0RSfSYjO38ULOKKD93U0D41fwjtw9wo5KcJUyNi6yXdF6IjEug-ttUycYGaScbzlcKRFasK7wBa00v9ml9ile_JkW33DG4T0FY1Qy3nZdpFyC_5XcCqi_g0HgnX5yLnBJsmH84FAHAudSGbVDrOCZ1AqW4LS7uSzElwwg1Jbssc_s8I6xjtoHpNJ2iQTmxJtgldr9MGBMbI.jqaRQeOb9SWpzT3Dh7rBIR9_XgsPp4zv5fH0asnpTdM&dib_tag=se&keywords=iphone%2B13%2Bmini&qid=1752792214&sprefix=iphone%2B13%2Bmin%2Caps%2C551&sr=8-1&th=1","false","true","97",,,"B09LKXHWCF","B09LKXHWCF","3","https://www.amazon.com/product-reviews/B09LKXHWCF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LKXHWCF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This iPhone was very dinged up for an iPhone of ""excellent condition"" there was a lot of dents and scratches on the housing and I was not impressed at all. Though the iPhone's housing was not great, it seems to be working well.","R1VR372W4PRF5N",,,,,,,,,"I was expecting more for ""Excellent condition""","https://www.amazon.com/gp/customer-reviews/R1VR372W4PRF5N","Reviewed in the United States on May 30, 2024","6130","203",,,"Size: 128GB, Color: Blue, Service Provider: Unlocked, Product grade: Renewed","B09LKXHWCF","Size","128GB","Color","Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-03-05",,"threeStar","https://www.amazon.com/Apple-iPhone-13-Mini-128GB/dp/B09LKXHWCF/ref=sr_1_1?crid=3IVSSVNVGI8FW&dib=eyJ2IjoiMSJ9.Zw3qQIlZhhFTwRDTYi36zGrwnRiuVWGq0RSfSYjO38ULOKKD93U0D41fwjtw9wo5KcJUyNi6yXdF6IjEug-ttUycYGaScbzlcKRFasK7wBa00v9ml9ile_JkW33DG4T0FY1Qy3nZdpFyC_5XcCqi_g0HgnX5yLnBJsmH84FAHAudSGbVDrOCZ1AqW4LS7uSzElwwg1Jbssc_s8I6xjtoHpNJ2iQTmxJtgldr9MGBMbI.jqaRQeOb9SWpzT3Dh7rBIR9_XgsPp4zv5fH0asnpTdM&dib_tag=se&keywords=iphone%2B13%2Bmini&qid=1752792214&sprefix=iphone%2B13%2Bmin%2Caps%2C551&sr=8-1&th=1","false","true","98",,,"B09LKXHWCF","B09LKXHWCF","3","https://www.amazon.com/product-reviews/B09LKXHWCF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LKXHWCF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The phone's hardware appeared all good. The battery life was 85% which is what was promised and the camera functioned properly. The microphones were all intact. My issue was with the screen. The screen had a number of noticeable scratches and I had to send it back. I think some people wouldn't care, but I don't like looking at a screen with scratches every day.","R2ALHF6JALNIG2",,,,,,,,,"A nice phone, but not for me","https://www.amazon.com/gp/customer-reviews/R2ALHF6JALNIG2","Reviewed in the United States on March 5, 2024","6130","203",,,"Size: 256GB, Color: Starlight, Service Provider: Unlocked, Product grade: Renewed","B09LKXHWCF","Size","256GB","Color","Starlight","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-06-06",,"threeStar","https://www.amazon.com/Apple-iPhone-13-Mini-128GB/dp/B09LKXHWCF/ref=sr_1_1?crid=3IVSSVNVGI8FW&dib=eyJ2IjoiMSJ9.Zw3qQIlZhhFTwRDTYi36zGrwnRiuVWGq0RSfSYjO38ULOKKD93U0D41fwjtw9wo5KcJUyNi6yXdF6IjEug-ttUycYGaScbzlcKRFasK7wBa00v9ml9ile_JkW33DG4T0FY1Qy3nZdpFyC_5XcCqi_g0HgnX5yLnBJsmH84FAHAudSGbVDrOCZ1AqW4LS7uSzElwwg1Jbssc_s8I6xjtoHpNJ2iQTmxJtgldr9MGBMbI.jqaRQeOb9SWpzT3Dh7rBIR9_XgsPp4zv5fH0asnpTdM&dib_tag=se&keywords=iphone%2B13%2Bmini&qid=1752792214&sprefix=iphone%2B13%2Bmin%2Caps%2C551&sr=8-1&th=1","false","true","99",,,"B09LKXHWCF","B09LKXHWCF","3","https://www.amazon.com/product-reviews/B09LKXHWCF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LKXHWCF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Faltaron accesorios que venían con la compra: el eyector de pin y el cargador, en la descripción de que trae el producto aparecen estepa ítems dentro de la compra, pero faltaron!","R1R7VFURD0CX4C","https://m.media-amazon.com/images/I/710sqE+GtmL._SY88.jpg",,,,,,,"2","Faltan accesorios","https://www.amazon.com/gp/customer-reviews/R1R7VFURD0CX4C","Reviewed in the United States on June 6, 2024","6130","203",,,"Size: 128GB, Color: Pink, Service Provider: Unlocked, Product grade: Renewed Premium","B09LKXHWCF","Size","128GB","Color","Pink","Service Provider","Unlocked","Product grade","Renewed Premium"
"United States",,"2024-07-06",,"threeStar","https://www.amazon.com/Apple-iPhone-13-Mini-128GB/dp/B09LKXHWCF/ref=sr_1_1?crid=3IVSSVNVGI8FW&dib=eyJ2IjoiMSJ9.Zw3qQIlZhhFTwRDTYi36zGrwnRiuVWGq0RSfSYjO38ULOKKD93U0D41fwjtw9wo5KcJUyNi6yXdF6IjEug-ttUycYGaScbzlcKRFasK7wBa00v9ml9ile_JkW33DG4T0FY1Qy3nZdpFyC_5XcCqi_g0HgnX5yLnBJsmH84FAHAudSGbVDrOCZ1AqW4LS7uSzElwwg1Jbssc_s8I6xjtoHpNJ2iQTmxJtgldr9MGBMbI.jqaRQeOb9SWpzT3Dh7rBIR9_XgsPp4zv5fH0asnpTdM&dib_tag=se&keywords=iphone%2B13%2Bmini&qid=1752792214&sprefix=iphone%2B13%2Bmin%2Caps%2C551&sr=8-1&th=1","false","true","100",,,"B09LKXHWCF","B09LKXHWCF","3","https://www.amazon.com/product-reviews/B09LKXHWCF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LKXHWCF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Ordered excellent condition-camera was scratched and screen was warped. Didn’t notice the warped screen until I put on a screen protector, but it wouldn’t seal-there are bubbles all along the edges","R39F0I8X4F5APF",,,,,,,,,"Ordered Excellent","https://www.amazon.com/gp/customer-reviews/R39F0I8X4F5APF","Reviewed in the United States on July 6, 2024","6130","203",,,"Size: 128GB, Color: Starlight, Service Provider: Unlocked, Product grade: Renewed","B09LKXHWCF","Size","128GB","Color","Starlight","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-06-22",,"twoStar","https://www.amazon.com/Apple-iPhone-13-Mini-128GB/dp/B09LKXHWCF/ref=sr_1_1?crid=3IVSSVNVGI8FW&dib=eyJ2IjoiMSJ9.Zw3qQIlZhhFTwRDTYi36zGrwnRiuVWGq0RSfSYjO38ULOKKD93U0D41fwjtw9wo5KcJUyNi6yXdF6IjEug-ttUycYGaScbzlcKRFasK7wBa00v9ml9ile_JkW33DG4T0FY1Qy3nZdpFyC_5XcCqi_g0HgnX5yLnBJsmH84FAHAudSGbVDrOCZ1AqW4LS7uSzElwwg1Jbssc_s8I6xjtoHpNJ2iQTmxJtgldr9MGBMbI.jqaRQeOb9SWpzT3Dh7rBIR9_XgsPp4zv5fH0asnpTdM&dib_tag=se&keywords=iphone%2B13%2Bmini&qid=1752792214&sprefix=iphone%2B13%2Bmin%2Caps%2C551&sr=8-1&th=1","false","true","1",,,"B09LKXHWCF","B09LKXHWCF","2","https://www.amazon.com/product-reviews/B09LKXHWCF?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LKXHWCF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Electronic Deals used too-cheap parts to refurbish this phone. I've been using it for 5 months, with apple's True Tone setting switched to ""off."" The display is dim. The keyboard can't be typed on, only swyped on. When the brightness is set to ""automatic,"" in a room with stable light, the screen brightness changes. It gets dark, then back to dim, repeatedly, because the aftermarket screen's light sensor is 💩. Apple's own diagnostic program confirms my light sensor diagnosis. I can only use 1 finger to ""swype"" because whenever I type with 2 fingers, the shoddy aftermarket screen makes the keyboard double, triple, and quadruple-type letters. Apple's settings to prevent double-type are useless against this hardware. The dead giveaway that there's something wrong with this display assembly (aside from diagnostic apps) is that when holding down the ""thumbs up"" button in Messenger to enlarge the thumb, the thumb stays small. The screen software and hardware can't register a long screen touch. Even though using this phone every day is an exercise in patience, it still gets 2 stars for functioning poorly. The replacement logic board and replacement battery still function for receiving calls, browsing the web, and checking email. Typing is a complete waste of time, though. Use better parts next time Electronic Deals. -J.L.","R3RQNMY44JR1YA",,,,,,,,,"Lousy Parts make Shoddy Phones","https://www.amazon.com/gp/customer-reviews/R3RQNMY44JR1YA","Reviewed in the United States on June 22, 2025","6130","179",,,"Size: 256GB, Color: Blue, Service Provider: Unlocked, Product grade: Renewed","B09LKXHWCF","Size","256GB","Color","Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-05-21",,"twoStar","https://www.amazon.com/Apple-iPhone-13-Mini-128GB/dp/B09LKXHWCF/ref=sr_1_1?crid=3IVSSVNVGI8FW&dib=eyJ2IjoiMSJ9.Zw3qQIlZhhFTwRDTYi36zGrwnRiuVWGq0RSfSYjO38ULOKKD93U0D41fwjtw9wo5KcJUyNi6yXdF6IjEug-ttUycYGaScbzlcKRFasK7wBa00v9ml9ile_JkW33DG4T0FY1Qy3nZdpFyC_5XcCqi_g0HgnX5yLnBJsmH84FAHAudSGbVDrOCZ1AqW4LS7uSzElwwg1Jbssc_s8I6xjtoHpNJ2iQTmxJtgldr9MGBMbI.jqaRQeOb9SWpzT3Dh7rBIR9_XgsPp4zv5fH0asnpTdM&dib_tag=se&keywords=iphone%2B13%2Bmini&qid=1752792214&sprefix=iphone%2B13%2Bmin%2Caps%2C551&sr=8-1&th=1","false","true","2",,,"B09LKXHWCF","B09LKXHWCF","2","https://www.amazon.com/product-reviews/B09LKXHWCF?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LKXHWCF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I have never written a product review before. The first phone I got took an hour to set up because the touch screen registered every 3rd touch and had the screen reader enabled. I tried to use it for a week and tweak it to see if the touch screen issue was a weird quirk or if I could find a setting that fixed it. No dice. The phone was trash. The battery health was also at 78%. This is not the 80% advertised, and anything less than 80% can lead to a myriad of issues according to Apple reps. So, I'm returning that. Like a fool, I ordered another one because this seller has good reviews and I probably just got one of a few bad phones, I guess? No. I'm not sure how this seller has stellar reviews because this new phone, while the screen works (literally the lowest possible bar to set for a modern phone), the battery health is 76%. Again, below the advertised ""guarantee"" on battery life. I don't normally feel compelled to leave bad reviews, but, if I'm paying hundreds of dollars for a device and I get burnt twice, it's hard not to. Luckily, the refund wasn't disputed, but I've been out of a phone for over a week because of this lousy ""refurbisher."" Customer service told me to take a picture of the phone before I sent it back. How am I supposed to take a picture of my phone? I'll change the review if they actually send me a working phone with >= 80% battery life. Until then, 2 stars because the cosmetic condition for both phones was nearly perfect.","R30VBX354W5M3F",,,,,,,,,"3rd time's a charm?","https://www.amazon.com/gp/customer-reviews/R30VBX354W5M3F","Reviewed in the United States on May 21, 2025","6130","179",,,"Size: 128GB, Color: Starlight, Service Provider: Unlocked, Product grade: Renewed","B09LKXHWCF","Size","128GB","Color","Starlight","Service Provider","Unlocked","Product grade","Renewed"
