"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value","variantAttributes/3/key","variantAttributes/3/value"
"United States",,"2024-04-11",,"twoStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","40",,,"B09LPK77YY","B09LPK77YY","2","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The description says iOS 15, the reason I purchased this so that I can jailbreak it. But, instead it has iOS 17.2, what a bummer I can't really do anything with this version. The battery life is not as expected, at 84, I was kind of hope to get at least between 90-95 for a renewed product. Also, the phone got very hot when charging and there were couple of little scratches on the sides, one closed to the sim tray and the other below the upper volume button. All and all it's not a good buy for me and would not recommend this item","R5I1UWXG0ORV3",,,,,,,,,,,,"Not as Described","https://www.amazon.com/gp/customer-reviews/R5I1UWXG0ORV3","Reviewed in the United States on April 11, 2024","8819","187",,,"Size: 512GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","512GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-07-26",,"twoStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","41",,,"B09LPK77YY","B09LPK77YY","2","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","It arrived in a well-covered box, including a Lightning - USB3.0 cable. (without the charging connector), all very average, but until I checked the screen, I was surprised that the screen was too scratched, as if it had been rubbed against the floor or with a sharp object It is definitely not worth it for the price, I recommend based on the reviews that you buy the excellent version and not the good one","R1WWBV2NO5UU4B","https://m.media-amazon.com/images/I/515TvLhZvgL._SY88.jpg","https://m.media-amazon.com/images/I/61YPhGN66PL._SY88.jpg",,,,,,,,,,"deeply scratched","https://www.amazon.com/gp/customer-reviews/R1WWBV2NO5UU4B","Reviewed in the United States on July 26, 2024","8819","187",,,"Size: 128GB, Color: Sierra Blue, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","128GB","Color","Sierra Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-08-31",,"twoStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","42",,,"B09LPK77YY","B09LPK77YY","2","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","If you know the saying, “BUYER BEWARE”, this would be the case with this purchase. I’m way late posting this and hope nobody had the same problem as I have. Getting to the point, phone does some weird stuff and when using camera there’s a static noise that comes from it that prevents me from getting clear images.","R35MXL6UDOS619",,,,,,,,,,,"2","Never Again!!","https://www.amazon.com/gp/customer-reviews/R35MXL6UDOS619","Reviewed in the United States on August 31, 2024","8819","187",,,"Size: 1TB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","1TB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-02-05",,"twoStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","43",,,"B09LPK77YY","B09LPK77YY","2","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","La parte trasera fue cambiada","RQP3HQFRDJBCP",,,,,,,,,,,,"Tuve que pagar mucho impuesto","https://www.amazon.com/gp/customer-reviews/RQP3HQFRDJBCP","Reviewed in the United States on February 5, 2025","8819","187",,,"Size: 128GB, Color: Sierra Blue, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","128GB","Color","Sierra Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-12-11",,"twoStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","44",,,"B09LPK77YY","B09LPK77YY","2","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","If I was a tecky may I would have been able to set it up. Tried many times but no luck. Had to return it","RRGA1HU7904QX",,,,,,,,,,,,"I’m not a tech so unable to set up the phone","https://www.amazon.com/gp/customer-reviews/RRGA1HU7904QX","Reviewed in the United States on December 11, 2024","8819","187",,,"Size: 256GB, Color: Gold, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","256GB","Color","Gold","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2023-09-19",,"twoStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","45",,,"B09LPK77YY","B09LPK77YY","2","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I’ll give it the pros first: The phone looks stellar, no major scratches or defects, as expected as I’m buying excellent condition refurbished. The bad: items were missing in the box, the charging cable, charger, and sim kit. I messaged Amazon who was going back and forth if they could even send me anything, but they decided to contact the seller even though it’s Amazon approved. The microphone is defective. Contacted Apple and they told me to bring it in, but all too often it’s going to be a mechanical issue as the video recording microphone works. This was my 1st experience buying through Amazon trusted refurbished devices, I’m deciding to go eBay or Apple themselves. Buyer beware.","R30E03GHRC3YGZ",,,,,,,,,,,,"Defective and missing items","https://www.amazon.com/gp/customer-reviews/R30E03GHRC3YGZ","Reviewed in the United States on September 19, 2023","8819","187",,,"Size: 1TB, Color: Sierra Blue, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","1TB","Color","Sierra Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-02-26",,"twoStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","46",,,"B09LPK77YY","B09LPK77YY","2","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","El teléfono me llegó el día indicado, en buenas condiciones con respecto a la batería, el equipo cuenta pocos detalles en la pantalla (se comprende debido a la modalidad de venta pero solo si pegas tu ojo a pantalla te das cuenta) pero el gran problema es que a los dos días me percató de que el micrófono no funciona, reclamo pero me ofrecen 60 dólares para la reparación lo cual no me asegura que sea la solución definitiva","R3CX7UHXN3M9C6",,,,,,,,,,,"2","Problemas con el micrófono","https://www.amazon.com/gp/customer-reviews/R3CX7UHXN3M9C6","Reviewed in the United States on February 26, 2024","8819","187",,,"Size: 128GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","128GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-12-28",,"twoStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","47",,,"B09LPK77YY","B09LPK77YY","2","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Battery health is a hot mess. Came at 78% .. also three dark spots appear when switched to zoomed lens.","R1EFV6777NWZFY",,,,,,,,,,,,"Battery Health & Camera","https://www.amazon.com/gp/customer-reviews/R1EFV6777NWZFY","Reviewed in the United States on December 28, 2024","8819","187",,,"Size: 256GB, Color: Sierra Blue, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","256GB","Color","Sierra Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-02-21",,"twoStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","48",,,"B09LPK77YY","B09LPK77YY","2","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","First I bought a 12 pro Max in excellent condition and I really arrived in excellent condition then I bought this 13 pro Max expecting the same but it was not like that the phone is broken in some torn places and I also bought it in excellent condition. The battery is at 87%, which seems good to me. But the charger with which they send it is not the best either. The truth is that I was a little disappointed with the purchase. I want to return but I can't because I'm out of the USA.","R3LIESHCA9HMEG","https://m.media-amazon.com/images/I/612JpCjn5qL._SY88.jpg","https://m.media-amazon.com/images/I/6149l37CYLL._SY88.jpg","https://m.media-amazon.com/images/I/61s5ZA0ArHL._SY88.jpg","https://m.media-amazon.com/images/I/61vhgrdj6JL._SY88.jpg",,,,,,,,"I didn't arrive as I expected.","https://www.amazon.com/gp/customer-reviews/R3LIESHCA9HMEG","Reviewed in the United States on February 21, 2024","8819","187",,,"Size: 256GB, Color: Sierra Blue, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","256GB","Color","Sierra Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-09-25",,"twoStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","49",,,"B09LPK77YY","B09LPK77YY","2","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","the iphone came all scratched on the sides and the front screen came with scratches too. also the touch screen felt laggy and like it did not work very well. fairly disappointed :( , i hope i get my refund at least","R36GW230HLUQE6","https://m.media-amazon.com/images/I/613J+Mo9VXL._SY88.jpg","https://m.media-amazon.com/images/I/619sp5ecP1L._SY88.jpg","https://m.media-amazon.com/images/I/61HJ7kBc+pL._SY88.jpg",,,,,,,,,"disappointed","https://www.amazon.com/gp/customer-reviews/R36GW230HLUQE6","Reviewed in the United States on September 25, 2024","8819","187",,,"Size: 256GB, Color: Sierra Blue, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","256GB","Color","Sierra Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-01-03",,"twoStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","50",,,"B09LPK77YY","B09LPK77YY","2","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This is the only reason why I’m not satisfied with this phone.","R5X73PDLHJNXT","https://m.media-amazon.com/images/I/61KYxsyMYXL._SY88.jpg",,,,,,,,,,,"89% battery health","https://www.amazon.com/gp/customer-reviews/R5X73PDLHJNXT","Reviewed in the United States on January 3, 2025","8819","187",,,"Size: 1TB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","1TB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-02-24",,"twoStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","51",,,"B09LPK77YY","B09LPK77YY","2","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The phone had a problem with the face Id, it was working 50% of the time approximately. The biggest issue was when I tried to exchange the phone for another one, I was told that exchanges were not available, so I had to just return it. After that I went back to the same store in Amazon and surprise ...!!!, they had it. Now trying to buy another iphone again, and Amazon Renewed just showed it is not that great 😑","R2V0SUTU3O0YU8",,,,,,,,,,,,"Not only because of the product","https://www.amazon.com/gp/customer-reviews/R2V0SUTU3O0YU8","Reviewed in the United States on February 24, 2024","8819","187",,,"Size: 256GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","256GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-11-01",,"twoStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","52",,,"B09LPK77YY","B09LPK77YY","2","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","completely locked to t-mobile, have to get a plan with them to even unlock it even though product states it was unlocked","RIBPHBGM6J32K",,,,,,,,,,,,"great quality, locked to T-mobile","https://www.amazon.com/gp/customer-reviews/RIBPHBGM6J32K","Reviewed in the United States on November 1, 2024","8819","187",,,"Size: 128GB, Color: Alpine Green, Service Provider: T-Mobile, Product grade: Renewed","B09LPK77YY","Size","128GB","Color","Alpine Green","Service Provider","T-Mobile","Product grade","Renewed"
"United States",,"2024-04-05",,"twoStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","53",,,"B09LPK77YY","B09LPK77YY","2","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I first noticed all of the dings around the face rim like it was set down on its face allot and as being scrapped. That wasn't a huge issue since it is second hand some wear and tear is expected but when I checked the battery health it is at 85%! This kinda ticked me off because I paid or the more expensive one because I wanted it a little nicer but no ig they just give you a random one anyway 👎🏽","RUCHNAVT70Y4",,,,,,,,,,,,"It’s okay","https://www.amazon.com/gp/customer-reviews/RUCHNAVT70Y4","Reviewed in the United States on April 5, 2024","8819","187",,,"Size: 128GB, Color: Sierra Blue, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","128GB","Color","Sierra Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-10-17",,"twoStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","54",,,"B09LPK77YY","B09LPK77YY","2","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Lo compré en estado excelente y la vida de la batería viene de 86% y tiene rayones en la parte trasera","R3VUWDUBCDZ5V6","https://m.media-amazon.com/images/I/713xNfLKpFL._SY88.jpg",,,,,,,,,,,"Decepcionada","https://www.amazon.com/gp/customer-reviews/R3VUWDUBCDZ5V6","Reviewed in the United States on October 17, 2024","8819","187",,,"Size: 256GB, Color: Sierra Blue, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","256GB","Color","Sierra Blue","Service Provider","Unlocked","Product grade","Renewed"
