"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value"
"United States",,"2024-10-12",,"fourStar","https://www.amazon.com/Apple-iPhone-14-Plus-Midnight/dp/B0BN9426PP/ref=sr_1_1?crid=1YDRM1CHK0LR1&dib=eyJ2IjoiMSJ9.o040dRgi6iTkUgX7ekvlm_S9Z_UmAaS0TJCNsqYCOvmpWh6dZob506tswq3H0tXaBqMK1pISJwqJCKb5gNGLhEms4resbb0P_OxUbjAOlij-VbbqzubxAVToYB5LZN9R8pI_UoUlwta_J7a0J1iUV6R3XS6lJnt6C3Hu0FNnVeJDe2VZwaOWY1wz82MJgVxWYEmHGW1oh1nzID8pMP0HsMJH_BAra2_dmY_uUTBxTvI.j9lL6bMk35SY4qS6zGLqbGUPrHiH2552Fz8G1uiMBDw&dib_tag=se&keywords=iphone%2B14%2Bplus&qid=1752825828&sprefix=iphone%2B14%2Bplus%2Caps%2C667&sr=8-1&th=1","false","true","99",,,"B0BN9426PP","B0BN9426PP","4","https://www.amazon.com/product-reviews/B0BN9426PP?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B0BN9426PP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I was due for an upgrade","R2ZL7JSN0ZI6SB",,,,,,,,"It’s great","https://www.amazon.com/gp/customer-reviews/R2ZL7JSN0ZI6SB","Reviewed in the United States on October 12, 2024","3876","158",,,"Service Provider: Unlocked, Color: Purple, Size: 128GB","B0BN9426PP","Service Provider","Unlocked","Color","Purple","Size","128GB"
"United States",,"2024-03-22",,"fourStar","https://www.amazon.com/Apple-iPhone-14-Plus-Midnight/dp/B0BN9426PP/ref=sr_1_1?crid=1YDRM1CHK0LR1&dib=eyJ2IjoiMSJ9.o040dRgi6iTkUgX7ekvlm_S9Z_UmAaS0TJCNsqYCOvmpWh6dZob506tswq3H0tXaBqMK1pISJwqJCKb5gNGLhEms4resbb0P_OxUbjAOlij-VbbqzubxAVToYB5LZN9R8pI_UoUlwta_J7a0J1iUV6R3XS6lJnt6C3Hu0FNnVeJDe2VZwaOWY1wz82MJgVxWYEmHGW1oh1nzID8pMP0HsMJH_BAra2_dmY_uUTBxTvI.j9lL6bMk35SY4qS6zGLqbGUPrHiH2552Fz8G1uiMBDw&dib_tag=se&keywords=iphone%2B14%2Bplus&qid=1752825828&sprefix=iphone%2B14%2Bplus%2Caps%2C667&sr=8-1&th=1","false","true","100",,,"B0BN9426PP","B0BN9426PP","4","https://www.amazon.com/product-reviews/B0BN9426PP?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B0BN9426PP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Upon taking it to our local Apple store to have contents from older phone transferred, we found that both cameras were not functioning correctly. Apple did repair them for free because the previous owner still had time left on a warranty. If not it would have cost us over $500 to have the cameras replaced. Other than that, product as advertised and arrived quickly. lucas hess","RMUH425FGOTNA",,,,,,,,"good price on a 14plus with 512GB memory","https://www.amazon.com/gp/customer-reviews/RMUH425FGOTNA","Reviewed in the United States on March 22, 2024","3876","158",,,"Service Provider: Unlocked, Color: (PRODUCT)Red, Size: 512GB","B0BN9426PP","Service Provider","Unlocked","Color","(PRODUCT)Red","Size","512GB"
"United States",,"2025-03-15",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Plus-Midnight/dp/B0BN9426PP/ref=sr_1_1?crid=1YDRM1CHK0LR1&dib=eyJ2IjoiMSJ9.o040dRgi6iTkUgX7ekvlm_S9Z_UmAaS0TJCNsqYCOvmpWh6dZob506tswq3H0tXaBqMK1pISJwqJCKb5gNGLhEms4resbb0P_OxUbjAOlij-VbbqzubxAVToYB5LZN9R8pI_UoUlwta_J7a0J1iUV6R3XS6lJnt6C3Hu0FNnVeJDe2VZwaOWY1wz82MJgVxWYEmHGW1oh1nzID8pMP0HsMJH_BAra2_dmY_uUTBxTvI.j9lL6bMk35SY4qS6zGLqbGUPrHiH2552Fz8G1uiMBDw&dib_tag=se&keywords=iphone%2B14%2Bplus&qid=1752825828&sprefix=iphone%2B14%2Bplus%2Caps%2C667&sr=8-1&th=1","false","true","1",,,"B0BN9426PP","B0BN9426PP","1","https://www.amazon.com/product-reviews/B0BN9426PP?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN9426PP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Iphone speaks for itself, but there are damaged or defective iphones to which some people will attempt to sell you knowing the phone is defective in some way, in my case the iphone 14 plus would not hold a charge. The system indicate the battery was 91% capacity but it will only hold a charge for 45 minutes, it will not hold a some setting, and each time I use the phone it would restart as if it just powering up. When I looked at battery power it only 5%, then when I look at it 5 minutes later it indicate it's fully charge. and then the screen turn black and will not respond. It is evident that the seller did not test this phone, or they tested it and decided to take a chance and sell it to some desperate smuck like me, in hopes I would not be returned and request a full refund. Be careful if you purchase from DirectCertified, however in all fairness, I did not have a problem returning the item, but that's $500, tide up, and I still need a phone, so that is another $500 I don't have. My advice to anyone considering a purchase from DirectCertified, give the item a complete and thorough test and examination immediately!!!","R26IN36EDX2TCU",,,,,,,"12","Defective Battery Capacity on iphone 14 plus","https://www.amazon.com/gp/customer-reviews/R26IN36EDX2TCU","Reviewed in the United States on March 15, 2025","3876","349",,,"Service Provider: Unlocked, Color: Midnight, Size: 128GB","B0BN9426PP","Service Provider","Unlocked","Color","Midnight","Size","128GB"
"United States",,"2024-04-04",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Plus-Midnight/dp/B0BN9426PP/ref=sr_1_1?crid=1YDRM1CHK0LR1&dib=eyJ2IjoiMSJ9.o040dRgi6iTkUgX7ekvlm_S9Z_UmAaS0TJCNsqYCOvmpWh6dZob506tswq3H0tXaBqMK1pISJwqJCKb5gNGLhEms4resbb0P_OxUbjAOlij-VbbqzubxAVToYB5LZN9R8pI_UoUlwta_J7a0J1iUV6R3XS6lJnt6C3Hu0FNnVeJDe2VZwaOWY1wz82MJgVxWYEmHGW1oh1nzID8pMP0HsMJH_BAra2_dmY_uUTBxTvI.j9lL6bMk35SY4qS6zGLqbGUPrHiH2552Fz8G1uiMBDw&dib_tag=se&keywords=iphone%2B14%2Bplus&qid=1752825828&sprefix=iphone%2B14%2Bplus%2Caps%2C667&sr=8-1&th=1","false","true","2",,,"B0BN9426PP","B0BN9426PP","1","https://www.amazon.com/product-reviews/B0BN9426PP?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN9426PP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Now even though I am giving a negative review, let me first say that despite my glaring issue the phone works and turns on great. It came in pretty much new condition and was nicely wrapped and shipped fast. The price is great too for the quality of the phone I received, assuming that I did not have this severe issue, I would easily rate this 5 stars. The issue for me came when it became time to activate my phone with my carrier. At first I was confused as for whatever reason I could not get it to activate on apple at all. I eventually set up without being able to transfer anything over from my previous phone or logging into my apple account which was already annoying but whatever, I'm not the best with technology anyways. Since I couldn't directly transfer my stuff over from apple, I went to the verizon (my carrier) website and tried to manually activate it by adding in the device ID and eSIM card however I was greeted with an error message. I assumed I was just having a ""skill issue"" and resolved to take it to the verizon store the next day, when I got there once again the phone itself worked great but the clerk told me it was impossible for him to activate it. Why? Because the phone was on the ""Non-pay list,"" meaning that since this phone was used, whoever used it before had simply decided not to pay their bills and since they turned it in, now I am the one facing the consequences for their choices. Perhaps this is not loops fault but nonetheless, I was sold a $500+ phone that I have no use for and I would like to warn others, you too may be sold a phone that is locked out of your carrier, creating a rather expensive brick to decorate a drawer.","R11PLOWIAN6YXP",,,,,,,"26","Beware: Phone may not work with your carrier","https://www.amazon.com/gp/customer-reviews/R11PLOWIAN6YXP","Reviewed in the United States on April 4, 2024","3876","349",,,"Service Provider: Verizon, Color: (PRODUCT)Red, Size: 128GB","B0BN9426PP","Service Provider","Verizon","Color","(PRODUCT)Red","Size","128GB"
"United States",,"2025-07-08",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Plus-Midnight/dp/B0BN9426PP/ref=sr_1_1?crid=1YDRM1CHK0LR1&dib=eyJ2IjoiMSJ9.o040dRgi6iTkUgX7ekvlm_S9Z_UmAaS0TJCNsqYCOvmpWh6dZob506tswq3H0tXaBqMK1pISJwqJCKb5gNGLhEms4resbb0P_OxUbjAOlij-VbbqzubxAVToYB5LZN9R8pI_UoUlwta_J7a0J1iUV6R3XS6lJnt6C3Hu0FNnVeJDe2VZwaOWY1wz82MJgVxWYEmHGW1oh1nzID8pMP0HsMJH_BAra2_dmY_uUTBxTvI.j9lL6bMk35SY4qS6zGLqbGUPrHiH2552Fz8G1uiMBDw&dib_tag=se&keywords=iphone%2B14%2Bplus&qid=1752825828&sprefix=iphone%2B14%2Bplus%2Caps%2C667&sr=8-1&th=1","false","true","3",,,"B0BN9426PP","B0BN9426PP","1","https://www.amazon.com/product-reviews/B0BN9426PP?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN9426PP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I got this product hoping that I would have a good phone and I was extremely excited with the hope it would work after being skeptical of getting a renewed phone. I started the setup the phone visibly looked good but then I noticed the phone started glitching off and on I decided to give it another chance and updated it to the latest ios and then the phone kept turning on and off. IM DISSATISFIED AND DISAPPOINTED!!!! in this product I expected way better and i’m upset that I paid for extra work I will have to do to return this item so I will be returning and hopefully the return and refund process goes smoothly.","R3F8PJ9G157WXO",,,,,,,,"KEEPS TURNING OFF AND ON GLITCHES !!","https://www.amazon.com/gp/customer-reviews/R3F8PJ9G157WXO","Reviewed in the United States on July 8, 2025","3876","349",,,"Service Provider: Unlocked, Color: Midnight, Size: 128GB","B0BN9426PP","Service Provider","Unlocked","Color","Midnight","Size","128GB"
"United States",,"2025-06-08",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Plus-Midnight/dp/B0BN9426PP/ref=sr_1_1?crid=1YDRM1CHK0LR1&dib=eyJ2IjoiMSJ9.o040dRgi6iTkUgX7ekvlm_S9Z_UmAaS0TJCNsqYCOvmpWh6dZob506tswq3H0tXaBqMK1pISJwqJCKb5gNGLhEms4resbb0P_OxUbjAOlij-VbbqzubxAVToYB5LZN9R8pI_UoUlwta_J7a0J1iUV6R3XS6lJnt6C3Hu0FNnVeJDe2VZwaOWY1wz82MJgVxWYEmHGW1oh1nzID8pMP0HsMJH_BAra2_dmY_uUTBxTvI.j9lL6bMk35SY4qS6zGLqbGUPrHiH2552Fz8G1uiMBDw&dib_tag=se&keywords=iphone%2B14%2Bplus&qid=1752825828&sprefix=iphone%2B14%2Bplus%2Caps%2C667&sr=8-1&th=1","false","true","4",,,"B0BN9426PP","B0BN9426PP","1","https://www.amazon.com/product-reviews/B0BN9426PP?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN9426PP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","It’s a scam!!! Do not use them. I bought a phone at the beginning of March and the phone works fine. It’s now the beginning of June and the phone is black listed so now I can’t use it at all. Now I’m stuck with a phone I can’t use and my phone, and w/o the money. They want me to send it back which is fine but telling me it’ll take some time for them to make sure the phone is working. I asked if they could send a replacement and I send this one back but was told I can’t do that. So now I have to go w/o a phone and no money. They are slow to communicate and over all I’m disappointed. I will never buy a phone through Amazon again!!!","R2NBGPZL6VJ5SI",,,,,,,"2","Scam!","https://www.amazon.com/gp/customer-reviews/R2NBGPZL6VJ5SI","Reviewed in the United States on June 8, 2025","3876","349",,,"Service Provider: Unlocked, Color: Blue, Size: 128GB","B0BN9426PP","Service Provider","Unlocked","Color","Blue","Size","128GB"
"United States",,"2024-12-03",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Plus-Midnight/dp/B0BN9426PP/ref=sr_1_1?crid=1YDRM1CHK0LR1&dib=eyJ2IjoiMSJ9.o040dRgi6iTkUgX7ekvlm_S9Z_UmAaS0TJCNsqYCOvmpWh6dZob506tswq3H0tXaBqMK1pISJwqJCKb5gNGLhEms4resbb0P_OxUbjAOlij-VbbqzubxAVToYB5LZN9R8pI_UoUlwta_J7a0J1iUV6R3XS6lJnt6C3Hu0FNnVeJDe2VZwaOWY1wz82MJgVxWYEmHGW1oh1nzID8pMP0HsMJH_BAra2_dmY_uUTBxTvI.j9lL6bMk35SY4qS6zGLqbGUPrHiH2552Fz8G1uiMBDw&dib_tag=se&keywords=iphone%2B14%2Bplus&qid=1752825828&sprefix=iphone%2B14%2Bplus%2Caps%2C667&sr=8-1&th=1","false","true","5",,,"B0BN9426PP","B0BN9426PP","1","https://www.amazon.com/product-reviews/B0BN9426PP?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN9426PP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","While I was activating the phone, it crashed once. I thought it was no big deal until it crashed once every 5-10 minutes making me stuck at the setup screen. And when I tried to update the firmware just in case, it crashed during the update and it’s now in recovery mode where it’s impossible to reset and update because again, it crashes every 5-10 minutes during the update. What I can say is please do better research than what I did and always know that buying online without being able to inspect the phone and see it’s condition before purchase is a risk that depending on who you are could be a slight annoyance to a major issue when you find that the phone arrived in a condition where it is not as promised. Please make this choice your last resort or don’t make this a choice at all because dealing with returns is not fun along with a phone you’re not happy with. This is my first time buying a phone in Amazon and this should be my last after learning my lesson the hard way. *If you can’t read all of that, my phone arrived broken and now have to deal with returning it. Research better than me and make this choice a last resort or don't make it a choice at all and save yourself the headache*","R1BNJ48AIS7ZJ4",,,,,,,"10","Arrived Defective","https://www.amazon.com/gp/customer-reviews/R1BNJ48AIS7ZJ4","Reviewed in the United States on December 3, 2024","3876","349",,,"Service Provider: Unlocked, Color: (PRODUCT)Red, Size: 128GB","B0BN9426PP","Service Provider","Unlocked","Color","(PRODUCT)Red","Size","128GB"
"United States",,"2025-06-26",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Plus-Midnight/dp/B0BN9426PP/ref=sr_1_1?crid=1YDRM1CHK0LR1&dib=eyJ2IjoiMSJ9.o040dRgi6iTkUgX7ekvlm_S9Z_UmAaS0TJCNsqYCOvmpWh6dZob506tswq3H0tXaBqMK1pISJwqJCKb5gNGLhEms4resbb0P_OxUbjAOlij-VbbqzubxAVToYB5LZN9R8pI_UoUlwta_J7a0J1iUV6R3XS6lJnt6C3Hu0FNnVeJDe2VZwaOWY1wz82MJgVxWYEmHGW1oh1nzID8pMP0HsMJH_BAra2_dmY_uUTBxTvI.j9lL6bMk35SY4qS6zGLqbGUPrHiH2552Fz8G1uiMBDw&dib_tag=se&keywords=iphone%2B14%2Bplus&qid=1752825828&sprefix=iphone%2B14%2Bplus%2Caps%2C667&sr=8-1&th=1","false","true","6",,,"B0BN9426PP","B0BN9426PP","1","https://www.amazon.com/product-reviews/B0BN9426PP?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN9426PP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Just received this phone yesterday was very excited too finally upgrade from my iPhone XR which was also a refurbished iPhone and lasted me a long long time.. this iPhone 14 Plus wasn’t charging the port is broken and only way too charge it is if I hold it in a certain spot.. I don’t know how you send a phone out that’s not capable of charging to a customer even stating you have tested the phone before hand. Obviously not..","R2QG2Q2ST9O892",,,,,,,,"Broken Charging Port..","https://www.amazon.com/gp/customer-reviews/R2QG2Q2ST9O892","Reviewed in the United States on June 26, 2025","3876","349",,,"Service Provider: Unlocked, Color: Midnight, Size: 128GB","B0BN9426PP","Service Provider","Unlocked","Color","Midnight","Size","128GB"
"United States",,"2025-04-21",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Plus-Midnight/dp/B0BN9426PP/ref=sr_1_1?crid=1YDRM1CHK0LR1&dib=eyJ2IjoiMSJ9.o040dRgi6iTkUgX7ekvlm_S9Z_UmAaS0TJCNsqYCOvmpWh6dZob506tswq3H0tXaBqMK1pISJwqJCKb5gNGLhEms4resbb0P_OxUbjAOlij-VbbqzubxAVToYB5LZN9R8pI_UoUlwta_J7a0J1iUV6R3XS6lJnt6C3Hu0FNnVeJDe2VZwaOWY1wz82MJgVxWYEmHGW1oh1nzID8pMP0HsMJH_BAra2_dmY_uUTBxTvI.j9lL6bMk35SY4qS6zGLqbGUPrHiH2552Fz8G1uiMBDw&dib_tag=se&keywords=iphone%2B14%2Bplus&qid=1752825828&sprefix=iphone%2B14%2Bplus%2Caps%2C667&sr=8-1&th=1","false","true","7",,,"B0BN9426PP","B0BN9426PP","1","https://www.amazon.com/product-reviews/B0BN9426PP?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN9426PP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","DirectCertified shipped me a dud. It would randomly shutdown and restart. Took it to the local Apple Store for diagnostics. They said it had an internal hardware fault and wanted $449 to repair. Naturally, I am returning it. No more ‘refurbished’ junk for meGenius Bar Work Authorization ""Apple Genius Bar Problem Description/Diagnosis Issue: Customer states their device is unexpectedly restarting. Steps to Reproduce: Observed device restart in store multiple times. Observed multiple panics in logs of the device. Cosmetic Condition: Device has no physical damage and normal wear around enclosure. Proposed Resolution: Customer will go through original purchaser to attempt to return device due to device having a hardware issue upon receiving it. Repair of the device would cost $449 plus tax if customer would proceed with repair through Apple.""","RCNU1GZHGTW98",,,,,,,"3","Internal Hardware Fault!","https://www.amazon.com/gp/customer-reviews/RCNU1GZHGTW98","Reviewed in the United States on April 21, 2025","3876","349",,,"Service Provider: Unlocked, Color: Midnight, Size: 128GB","B0BN9426PP","Service Provider","Unlocked","Color","Midnight","Size","128GB"
"United States",,"2025-07-03",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Plus-Midnight/dp/B0BN9426PP/ref=sr_1_1?crid=1YDRM1CHK0LR1&dib=eyJ2IjoiMSJ9.o040dRgi6iTkUgX7ekvlm_S9Z_UmAaS0TJCNsqYCOvmpWh6dZob506tswq3H0tXaBqMK1pISJwqJCKb5gNGLhEms4resbb0P_OxUbjAOlij-VbbqzubxAVToYB5LZN9R8pI_UoUlwta_J7a0J1iUV6R3XS6lJnt6C3Hu0FNnVeJDe2VZwaOWY1wz82MJgVxWYEmHGW1oh1nzID8pMP0HsMJH_BAra2_dmY_uUTBxTvI.j9lL6bMk35SY4qS6zGLqbGUPrHiH2552Fz8G1uiMBDw&dib_tag=se&keywords=iphone%2B14%2Bplus&qid=1752825828&sprefix=iphone%2B14%2Bplus%2Caps%2C667&sr=8-1&th=1","false","true","8",,,"B0BN9426PP","B0BN9426PP","1","https://www.amazon.com/product-reviews/B0BN9426PP?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN9426PP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Beware of this seller…This refurbished iPhone was $399. We tried using it since March 1- and the data would turn off randomly. Everything else worked great. My husband would turn it on - Found out this week from a tech that it is a hardware cellular component issue. It also says this when you dig deeper into the diagnostics on the phone. Very disappointed. It was my daughter’s bday gift.","R1GI2BQ5LVSRMY","https://m.media-amazon.com/images/I/71FQlvnS2qL._SY88.jpg",,,,,,,"Faulty phone","https://www.amazon.com/gp/customer-reviews/R1GI2BQ5LVSRMY","Reviewed in the United States on July 3, 2025","3876","349",,,"Service Provider: Unlocked, Color: Purple, Size: 128GB","B0BN9426PP","Service Provider","Unlocked","Color","Purple","Size","128GB"
"United States",,"2025-07-05",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Plus-Midnight/dp/B0BN9426PP/ref=sr_1_1?crid=1YDRM1CHK0LR1&dib=eyJ2IjoiMSJ9.o040dRgi6iTkUgX7ekvlm_S9Z_UmAaS0TJCNsqYCOvmpWh6dZob506tswq3H0tXaBqMK1pISJwqJCKb5gNGLhEms4resbb0P_OxUbjAOlij-VbbqzubxAVToYB5LZN9R8pI_UoUlwta_J7a0J1iUV6R3XS6lJnt6C3Hu0FNnVeJDe2VZwaOWY1wz82MJgVxWYEmHGW1oh1nzID8pMP0HsMJH_BAra2_dmY_uUTBxTvI.j9lL6bMk35SY4qS6zGLqbGUPrHiH2552Fz8G1uiMBDw&dib_tag=se&keywords=iphone%2B14%2Bplus&qid=1752825828&sprefix=iphone%2B14%2Bplus%2Caps%2C667&sr=8-1&th=1","false","true","9",,,"B0BN9426PP","B0BN9426PP","1","https://www.amazon.com/product-reviews/B0BN9426PP?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN9426PP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The phone works well except the flashlight and camera flash work intermittently. I asked customer support if this was a known issue and they couldn’t or wouldn’t tell me and then offered me a partial refund. This was my first and last time buying from this seller. I think I’d have better luck taking the phone to apple anyway. If you are thinking of ordering please be wary. Customer service won’t help.","R3FQG7ZEB8IBGX",,,,,,,,"No help from seller","https://www.amazon.com/gp/customer-reviews/R3FQG7ZEB8IBGX","Reviewed in the United States on July 5, 2025","3876","349",,,"Service Provider: Unlocked, Color: Blue, Size: 128GB","B0BN9426PP","Service Provider","Unlocked","Color","Blue","Size","128GB"
"United States",,"2025-07-10",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Plus-Midnight/dp/B0BN9426PP/ref=sr_1_1?crid=1YDRM1CHK0LR1&dib=eyJ2IjoiMSJ9.o040dRgi6iTkUgX7ekvlm_S9Z_UmAaS0TJCNsqYCOvmpWh6dZob506tswq3H0tXaBqMK1pISJwqJCKb5gNGLhEms4resbb0P_OxUbjAOlij-VbbqzubxAVToYB5LZN9R8pI_UoUlwta_J7a0J1iUV6R3XS6lJnt6C3Hu0FNnVeJDe2VZwaOWY1wz82MJgVxWYEmHGW1oh1nzID8pMP0HsMJH_BAra2_dmY_uUTBxTvI.j9lL6bMk35SY4qS6zGLqbGUPrHiH2552Fz8G1uiMBDw&dib_tag=se&keywords=iphone%2B14%2Bplus&qid=1752825828&sprefix=iphone%2B14%2Bplus%2Caps%2C667&sr=8-1&th=1","false","true","10",,,"B0BN9426PP","B0BN9426PP","1","https://www.amazon.com/product-reviews/B0BN9426PP?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN9426PP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Do not pay this phone Phone is damaged, the nfc chip is defective n the satellite service keeps going out so i kept missing my calls , calls dropping when i could answer then the apple pay wasn’t working so i took it to apple and they said the phone is damaged and i need to contact the company i got it from","R2XXGBX25HVJ8A",,,,,,,,"Dont","https://www.amazon.com/gp/customer-reviews/R2XXGBX25HVJ8A","Reviewed in the United States on July 10, 2025","3876","349",,,"Service Provider: Unlocked, Color: Purple, Size: 128GB","B0BN9426PP","Service Provider","Unlocked","Color","Purple","Size","128GB"
"United States",,"2025-05-11",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Plus-Midnight/dp/B0BN9426PP/ref=sr_1_1?crid=1YDRM1CHK0LR1&dib=eyJ2IjoiMSJ9.o040dRgi6iTkUgX7ekvlm_S9Z_UmAaS0TJCNsqYCOvmpWh6dZob506tswq3H0tXaBqMK1pISJwqJCKb5gNGLhEms4resbb0P_OxUbjAOlij-VbbqzubxAVToYB5LZN9R8pI_UoUlwta_J7a0J1iUV6R3XS6lJnt6C3Hu0FNnVeJDe2VZwaOWY1wz82MJgVxWYEmHGW1oh1nzID8pMP0HsMJH_BAra2_dmY_uUTBxTvI.j9lL6bMk35SY4qS6zGLqbGUPrHiH2552Fz8G1uiMBDw&dib_tag=se&keywords=iphone%2B14%2Bplus&qid=1752825828&sprefix=iphone%2B14%2Bplus%2Caps%2C667&sr=8-1&th=1","false","true","11",,,"B0BN9426PP","B0BN9426PP","1","https://www.amazon.com/product-reviews/B0BN9426PP?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN9426PP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Ordered this refurbished Iphone, and it stalled and constantly hung on each screen. Would have to power off to get it unstuck. That was understandable that a phone could have issues. This part is 100 percent my error. At the same time i returned a case and switched the labels. This seller did not even bother to communicate the mistake when he received the case back instead of the iPhone. That alone deserves less than a one star. Now i am out the full cost of the phone. It is impossible to communicate with the seller that has the iPhone. The worst experience of sellers I've ever known.","R1E3JQRDK9JJAM",,,,,,,,"Worst Amazon experience ever. FAULTY PHONE","https://www.amazon.com/gp/customer-reviews/R1E3JQRDK9JJAM","Reviewed in the United States on May 11, 2025","3876","349",,,"Service Provider: Unlocked, Color: Purple, Size: 128GB","B0BN9426PP","Service Provider","Unlocked","Color","Purple","Size","128GB"
"United States",,"2025-07-14",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Plus-Midnight/dp/B0BN9426PP/ref=sr_1_1?crid=1YDRM1CHK0LR1&dib=eyJ2IjoiMSJ9.o040dRgi6iTkUgX7ekvlm_S9Z_UmAaS0TJCNsqYCOvmpWh6dZob506tswq3H0tXaBqMK1pISJwqJCKb5gNGLhEms4resbb0P_OxUbjAOlij-VbbqzubxAVToYB5LZN9R8pI_UoUlwta_J7a0J1iUV6R3XS6lJnt6C3Hu0FNnVeJDe2VZwaOWY1wz82MJgVxWYEmHGW1oh1nzID8pMP0HsMJH_BAra2_dmY_uUTBxTvI.j9lL6bMk35SY4qS6zGLqbGUPrHiH2552Fz8G1uiMBDw&dib_tag=se&keywords=iphone%2B14%2Bplus&qid=1752825828&sprefix=iphone%2B14%2Bplus%2Caps%2C667&sr=8-1&th=1","false","true","12",,,"B0BN9426PP","B0BN9426PP","1","https://www.amazon.com/product-reviews/B0BN9426PP?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN9426PP&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Do not buy these phones! Had one with a touch screen that barely worked so I ordered another it was seemingly perfect for two whole days before it began restarting every few minutes! It went black 6 times before I even had my lunch at work! two pieces of junk what a waste of time and money !","R2J6FQL8Z43O5W",,,,,,,,"Buyer Beware!","https://www.amazon.com/gp/customer-reviews/R2J6FQL8Z43O5W","Reviewed in the United States on July 14, 2025","3876","349",,,"Service Provider: Unlocked, Color: (PRODUCT)Red, Size: 128GB","B0BN9426PP","Service Provider","Unlocked","Color","(PRODUCT)Red","Size","128GB"
