"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value","variantAttributes/3/key","variantAttributes/3/value"
"United States",,"2021-09-22",,"fourStar","https://www.amazon.com/Apple-iPhone-12-Mini-Black/dp/B08PPDJWC8/ref=sr_1_1?crid=6JEL7PMT16KU&dib=eyJ2IjoiMSJ9.BekHJGSAbG9Dm1eKkWWtBoxrLIAwfJjcfkmOec8VMXmJ5_gn_XCE4Z6cB84ZPqhNpoxs8vHUdTXy5ZJAAy_AuhPOHi79Fw8twlFPwGLCvMz1kK3VYJbRA9YDYHCfDHYLr2bjOGeHDBavT6EBh2LuQUT1HAjs2kRomRsCtMj8xeynLQq9wyKzjHqHzUnbufTY_5ojWllugueaJdvlq9VZHAbmf1eGilBLHZOnc5CrZKE.oJePQPVQKEaDe3aFMr5QiVCoE0pzCHCite0hve0WmlE&dib_tag=se&keywords=*+iPhone+12+mini&qid=1752790341&sprefix=iphone+12+mini%2Caps%2C631&sr=8-1","false","true","66",,,"B08PPDJWC8","B08PPDJWC8","4","https://www.amazon.com/product-reviews/B08PPDJWC8?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PPDJWC8&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I was debating weather or not I wanted to write this. However I know how important it was for me to see real reliable reviews so here it is… This review is going to be about the quality of product they sent me. Not the phone itself but I will cover that too. First impressions, Came very poorly packaged. I was really worried the phone was going to be broken or just horrible. The phone was only protected by a small box. The phone was loose in the box and it was only protected by a bit of bubble wrap. I took the phone out and immediately I wasn’t impressed. The phone was dirty like really dirty. I took about 5 minutes of wiping it down until I was satisfied. Then I noticed the scratches… there’s a huge scratch in the front near the camera and a couple more scratches in the back of the phone. This is a huge turn off for me because scratches really annoy me. Battery life was full capacity 100%. Phone itself ran beautifully. If your considering buying the 12 mini I’d highly recommend it! I wouldn't buy it renewed from Amazon if get it brand new. It’s worth spending the extra $100 for a new product. The size is great. If your coming from any iPhone 6,7,8 SE then the size of the phone is very comfortable. Battery life is amazing. I’m a intense user and the majority of reviews on the battery are false. I use Max brightness for about 7 hours on screen time and I still go to bed with around 20% battery.","R1YNH2X67U12T4","https://m.media-amazon.com/images/I/B18+U-OtQzS._SY88.jpg","https://m.media-amazon.com/images/I/B1esFSmxtdS._SY88.jpg",,,,,,"118","Before you buy!","https://www.amazon.com/gp/customer-reviews/R1YNH2X67U12T4","Reviewed in the United States on September 22, 2021","16635","638",,,"Size: 64GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B08PPDJWC8","Size","64GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-01-25",,"fourStar","https://www.amazon.com/Apple-iPhone-12-Mini-Black/dp/B08PPDJWC8/ref=sr_1_1?crid=6JEL7PMT16KU&dib=eyJ2IjoiMSJ9.BekHJGSAbG9Dm1eKkWWtBoxrLIAwfJjcfkmOec8VMXmJ5_gn_XCE4Z6cB84ZPqhNpoxs8vHUdTXy5ZJAAy_AuhPOHi79Fw8twlFPwGLCvMz1kK3VYJbRA9YDYHCfDHYLr2bjOGeHDBavT6EBh2LuQUT1HAjs2kRomRsCtMj8xeynLQq9wyKzjHqHzUnbufTY_5ojWllugueaJdvlq9VZHAbmf1eGilBLHZOnc5CrZKE.oJePQPVQKEaDe3aFMr5QiVCoE0pzCHCite0hve0WmlE&dib_tag=se&keywords=*+iPhone+12+mini&qid=1752790341&sprefix=iphone+12+mini%2Caps%2C631&sr=8-1","false","true","67",,,"B08PPDJWC8","B08PPDJWC8","4","https://www.amazon.com/product-reviews/B08PPDJWC8?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PPDJWC8&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","No issues with shipping or the packaging. Phone works fine but the volume is extremely low even when turned all the way to the max.","R36KFA64ZKCOT3",,,,,,,,,"Volume is an issue.","https://www.amazon.com/gp/customer-reviews/R36KFA64ZKCOT3","Reviewed in the United States on January 25, 2025","16635","638",,,"Size: 128GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B08PPDJWC8","Size","128GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-12-18",,"fourStar","https://www.amazon.com/Apple-iPhone-12-Mini-Black/dp/B08PPDJWC8/ref=sr_1_1?crid=6JEL7PMT16KU&dib=eyJ2IjoiMSJ9.BekHJGSAbG9Dm1eKkWWtBoxrLIAwfJjcfkmOec8VMXmJ5_gn_XCE4Z6cB84ZPqhNpoxs8vHUdTXy5ZJAAy_AuhPOHi79Fw8twlFPwGLCvMz1kK3VYJbRA9YDYHCfDHYLr2bjOGeHDBavT6EBh2LuQUT1HAjs2kRomRsCtMj8xeynLQq9wyKzjHqHzUnbufTY_5ojWllugueaJdvlq9VZHAbmf1eGilBLHZOnc5CrZKE.oJePQPVQKEaDe3aFMr5QiVCoE0pzCHCite0hve0WmlE&dib_tag=se&keywords=*+iPhone+12+mini&qid=1752790341&sprefix=iphone+12+mini%2Caps%2C631&sr=8-1","false","true","68",,,"B08PPDJWC8","B08PPDJWC8","4","https://www.amazon.com/product-reviews/B08PPDJWC8?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PPDJWC8&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Purchased for my son phone came in screen was lifting in one corner and camera was blurry contacted seller. They said box it up and as soon as they get it, they’ll ship us a new one we had new phone within 2 to 3 days after they received bad phone very happy with the replacement phone. Happy with the fast service.","R3BN5B3AJ0BFQR",,,,,,,,,"Came with the screen lifting.","https://www.amazon.com/gp/customer-reviews/R3BN5B3AJ0BFQR","Reviewed in the United States on December 18, 2024","16635","638",,,"Size: 128GB, Color: Blue, Service Provider: Unlocked, Product grade: Renewed","B08PPDJWC8","Size","128GB","Color","Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-02-26",,"fourStar","https://www.amazon.com/Apple-iPhone-12-Mini-Black/dp/B08PPDJWC8/ref=sr_1_1?crid=6JEL7PMT16KU&dib=eyJ2IjoiMSJ9.BekHJGSAbG9Dm1eKkWWtBoxrLIAwfJjcfkmOec8VMXmJ5_gn_XCE4Z6cB84ZPqhNpoxs8vHUdTXy5ZJAAy_AuhPOHi79Fw8twlFPwGLCvMz1kK3VYJbRA9YDYHCfDHYLr2bjOGeHDBavT6EBh2LuQUT1HAjs2kRomRsCtMj8xeynLQq9wyKzjHqHzUnbufTY_5ojWllugueaJdvlq9VZHAbmf1eGilBLHZOnc5CrZKE.oJePQPVQKEaDe3aFMr5QiVCoE0pzCHCite0hve0WmlE&dib_tag=se&keywords=*+iPhone+12+mini&qid=1752790341&sprefix=iphone+12+mini%2Caps%2C631&sr=8-1","false","true","69",,,"B08PPDJWC8","B08PPDJWC8","4","https://www.amazon.com/product-reviews/B08PPDJWC8?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PPDJWC8&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Product arrived on time in good working order.","R16TAZNOYT8SES",,,,,,,,,"Iphone12 mini","https://www.amazon.com/gp/customer-reviews/R16TAZNOYT8SES","Reviewed in the United States on February 26, 2025","16635","638",,,"Size: 64GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B08PPDJWC8","Size","64GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-12-27",,"fourStar","https://www.amazon.com/Apple-iPhone-12-Mini-Black/dp/B08PPDJWC8/ref=sr_1_1?crid=6JEL7PMT16KU&dib=eyJ2IjoiMSJ9.BekHJGSAbG9Dm1eKkWWtBoxrLIAwfJjcfkmOec8VMXmJ5_gn_XCE4Z6cB84ZPqhNpoxs8vHUdTXy5ZJAAy_AuhPOHi79Fw8twlFPwGLCvMz1kK3VYJbRA9YDYHCfDHYLr2bjOGeHDBavT6EBh2LuQUT1HAjs2kRomRsCtMj8xeynLQq9wyKzjHqHzUnbufTY_5ojWllugueaJdvlq9VZHAbmf1eGilBLHZOnc5CrZKE.oJePQPVQKEaDe3aFMr5QiVCoE0pzCHCite0hve0WmlE&dib_tag=se&keywords=*+iPhone+12+mini&qid=1752790341&sprefix=iphone+12+mini%2Caps%2C631&sr=8-1","false","true","70",,,"B08PPDJWC8","B08PPDJWC8","4","https://www.amazon.com/product-reviews/B08PPDJWC8?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PPDJWC8&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I have had this phone for over a year and it’s wonderful, but i received the color black when i ordered purple, but it wasnt a big deal. Battery is great and i still havent cracked the phone.","R2S7PS1IG1IARQ",,,,,,,,,"Great phone had it for over a year","https://www.amazon.com/gp/customer-reviews/R2S7PS1IG1IARQ","Reviewed in the United States on December 27, 2024","16635","638",,,"Size: 64GB, Color: Purple, Service Provider: Unlocked, Product grade: Renewed","B08PPDJWC8","Size","64GB","Color","Purple","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-11-28",,"fourStar","https://www.amazon.com/Apple-iPhone-12-Mini-Black/dp/B08PPDJWC8/ref=sr_1_1?crid=6JEL7PMT16KU&dib=eyJ2IjoiMSJ9.BekHJGSAbG9Dm1eKkWWtBoxrLIAwfJjcfkmOec8VMXmJ5_gn_XCE4Z6cB84ZPqhNpoxs8vHUdTXy5ZJAAy_AuhPOHi79Fw8twlFPwGLCvMz1kK3VYJbRA9YDYHCfDHYLr2bjOGeHDBavT6EBh2LuQUT1HAjs2kRomRsCtMj8xeynLQq9wyKzjHqHzUnbufTY_5ojWllugueaJdvlq9VZHAbmf1eGilBLHZOnc5CrZKE.oJePQPVQKEaDe3aFMr5QiVCoE0pzCHCite0hve0WmlE&dib_tag=se&keywords=*+iPhone+12+mini&qid=1752790341&sprefix=iphone+12+mini%2Caps%2C631&sr=8-1","false","true","71",,,"B08PPDJWC8","B08PPDJWC8","4","https://www.amazon.com/product-reviews/B08PPDJWC8?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PPDJWC8&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Unfortunately I gave it to my girlfriend as she was in desperate need for a phone. The same day we set up the service she broke up with me. At least it was a good deal so my pockets have less of a hole in them than my heart. :(","RJ409LTXU4NZY",,,,,,,,,"Works well","https://www.amazon.com/gp/customer-reviews/RJ409LTXU4NZY","Reviewed in the United States on November 28, 2024","16635","638",,,"Size: 64GB, Color: Purple, Service Provider: Unlocked, Product grade: Renewed","B08PPDJWC8","Size","64GB","Color","Purple","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-12-03",,"fourStar","https://www.amazon.com/Apple-iPhone-12-Mini-Black/dp/B08PPDJWC8/ref=sr_1_1?crid=6JEL7PMT16KU&dib=eyJ2IjoiMSJ9.BekHJGSAbG9Dm1eKkWWtBoxrLIAwfJjcfkmOec8VMXmJ5_gn_XCE4Z6cB84ZPqhNpoxs8vHUdTXy5ZJAAy_AuhPOHi79Fw8twlFPwGLCvMz1kK3VYJbRA9YDYHCfDHYLr2bjOGeHDBavT6EBh2LuQUT1HAjs2kRomRsCtMj8xeynLQq9wyKzjHqHzUnbufTY_5ojWllugueaJdvlq9VZHAbmf1eGilBLHZOnc5CrZKE.oJePQPVQKEaDe3aFMr5QiVCoE0pzCHCite0hve0WmlE&dib_tag=se&keywords=*+iPhone+12+mini&qid=1752790341&sprefix=iphone+12+mini%2Caps%2C631&sr=8-1","false","true","72",,,"B08PPDJWC8","B08PPDJWC8","4","https://www.amazon.com/product-reviews/B08PPDJWC8?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PPDJWC8&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The phone is in good condition and works well. Switched to eSIM carrier easily and got rid of (major carrier) without issues. Packaging wasn't great- one piece of bubble wrap, and only a cable was included. Overall, good deal with no issues.","R1CKKDSGLWDYW0",,,,,,,,,"Pleased","https://www.amazon.com/gp/customer-reviews/R1CKKDSGLWDYW0","Reviewed in the United States on December 3, 2024","16635","638",,,"Size: 128GB, Color: Blue, Service Provider: Unlocked, Product grade: Renewed","B08PPDJWC8","Size","128GB","Color","Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-01-08",,"fourStar","https://www.amazon.com/Apple-iPhone-12-Mini-Black/dp/B08PPDJWC8/ref=sr_1_1?crid=6JEL7PMT16KU&dib=eyJ2IjoiMSJ9.BekHJGSAbG9Dm1eKkWWtBoxrLIAwfJjcfkmOec8VMXmJ5_gn_XCE4Z6cB84ZPqhNpoxs8vHUdTXy5ZJAAy_AuhPOHi79Fw8twlFPwGLCvMz1kK3VYJbRA9YDYHCfDHYLr2bjOGeHDBavT6EBh2LuQUT1HAjs2kRomRsCtMj8xeynLQq9wyKzjHqHzUnbufTY_5ojWllugueaJdvlq9VZHAbmf1eGilBLHZOnc5CrZKE.oJePQPVQKEaDe3aFMr5QiVCoE0pzCHCite0hve0WmlE&dib_tag=se&keywords=*+iPhone+12+mini&qid=1752790341&sprefix=iphone+12+mini%2Caps%2C631&sr=8-1","false","true","73",,,"B08PPDJWC8","B08PPDJWC8","4","https://www.amazon.com/product-reviews/B08PPDJWC8?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PPDJWC8&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This thing keeps dying on me, I bought two extra MagSafe batteries that I carry around with me. I also have issues with phone calls. If you heavily rely on phone calls maybe look at another place to buy.","R1UCKKFCV66AD4",,,,,,,,,"Get a refurbished battery!","https://www.amazon.com/gp/customer-reviews/R1UCKKFCV66AD4","Reviewed in the United States on January 8, 2025","16635","638",,,"Size: 128GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B08PPDJWC8","Size","128GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2023-07-14",,"fourStar","https://www.amazon.com/Apple-iPhone-12-Mini-Black/dp/B08PPDJWC8/ref=sr_1_1?crid=6JEL7PMT16KU&dib=eyJ2IjoiMSJ9.BekHJGSAbG9Dm1eKkWWtBoxrLIAwfJjcfkmOec8VMXmJ5_gn_XCE4Z6cB84ZPqhNpoxs8vHUdTXy5ZJAAy_AuhPOHi79Fw8twlFPwGLCvMz1kK3VYJbRA9YDYHCfDHYLr2bjOGeHDBavT6EBh2LuQUT1HAjs2kRomRsCtMj8xeynLQq9wyKzjHqHzUnbufTY_5ojWllugueaJdvlq9VZHAbmf1eGilBLHZOnc5CrZKE.oJePQPVQKEaDe3aFMr5QiVCoE0pzCHCite0hve0WmlE&dib_tag=se&keywords=*+iPhone+12+mini&qid=1752790341&sprefix=iphone+12+mini%2Caps%2C631&sr=8-1","false","true","74",,,"B08PPDJWC8","B08PPDJWC8","4","https://www.amazon.com/product-reviews/B08PPDJWC8?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PPDJWC8&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Everything works great and battery is at 85%. However, when held at arms length scratches on screen are still very noticeable, but I don’t mind since they aren’t interfering with my ability to see anything. Seller has guaranteed on their page that when held at arms length that imperfections are not noticeable so this was not my experience. I also have the same issue that some other buyers have said they experienced in their comments that the seller sent the phone with a screen protector on. This covered up my and their phone’s imperfections well. But because I got a heads up on This tactic I removed the screen protector and found that my phone has larger scratches all over the screen. So if you’re looking for something that looks better than this just beware of the sellers tactic using a screen protector to cover up imperfections that they guaranteed wouldn’t be noticeable at arms length. Again, other than this issue it works great","R2XNMTCU0R11HM",,,,,,,,"40","Good but not completely as described","https://www.amazon.com/gp/customer-reviews/R2XNMTCU0R11HM","Reviewed in the United States on July 14, 2023","16635","638",,,"Size: 128GB, Color: Green, Service Provider: Unlocked, Product grade: Renewed","B08PPDJWC8","Size","128GB","Color","Green","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2022-12-23",,"fourStar","https://www.amazon.com/Apple-iPhone-12-Mini-Black/dp/B08PPDJWC8/ref=sr_1_1?crid=6JEL7PMT16KU&dib=eyJ2IjoiMSJ9.BekHJGSAbG9Dm1eKkWWtBoxrLIAwfJjcfkmOec8VMXmJ5_gn_XCE4Z6cB84ZPqhNpoxs8vHUdTXy5ZJAAy_AuhPOHi79Fw8twlFPwGLCvMz1kK3VYJbRA9YDYHCfDHYLr2bjOGeHDBavT6EBh2LuQUT1HAjs2kRomRsCtMj8xeynLQq9wyKzjHqHzUnbufTY_5ojWllugueaJdvlq9VZHAbmf1eGilBLHZOnc5CrZKE.oJePQPVQKEaDe3aFMr5QiVCoE0pzCHCite0hve0WmlE&dib_tag=se&keywords=*+iPhone+12+mini&qid=1752790341&sprefix=iphone+12+mini%2Caps%2C631&sr=8-1","false","true","75",,,"B08PPDJWC8","B08PPDJWC8","4","https://www.amazon.com/product-reviews/B08PPDJWC8?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PPDJWC8&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","About the seller and condition of the phone (refurbished - Good condition - 128gb): -The supplier was Big Box LLC, which has a 4.6 star rating right now- A few dents and scratches on the sides of the phone, more than what is described by amazon, they're pretty visible but it's not a problem, can't see them with a case on. The screen and cameras are intact. No third party replacements according to the about section in settings. Battery came with 82% which kinda sucks because it lasts for about 4hrs of screen-on-time on normal usage, and replacing it through apple costs about $70. All in all i'm satisfied with amazon refurbished and this seller, I got a good price for this phone ($350 for the 128gb version, vs $489 on apple.com/refurbished, though it does comes with a new battery and outer casing) About the phone itself: Its an amazing phone, there really isn't a noticeable difference between it and the newest iphones (excluding battery life), and its stupidly faster and better than my previous iphone 6s and LG G6. And smaller. Cheers, enjoy your day.","R1LXTGL8FC5WU5",,,,,,,,,"Pretty good.","https://www.amazon.com/gp/customer-reviews/R1LXTGL8FC5WU5","Reviewed in the United States on December 23, 2022","16635","638",,,"Size: 128GB, Color: Blue, Service Provider: Unlocked, Product grade: Renewed","B08PPDJWC8","Size","128GB","Color","Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2022-02-12",,"fourStar","https://www.amazon.com/Apple-iPhone-12-Mini-Black/dp/B08PPDJWC8/ref=sr_1_1?crid=6JEL7PMT16KU&dib=eyJ2IjoiMSJ9.BekHJGSAbG9Dm1eKkWWtBoxrLIAwfJjcfkmOec8VMXmJ5_gn_XCE4Z6cB84ZPqhNpoxs8vHUdTXy5ZJAAy_AuhPOHi79Fw8twlFPwGLCvMz1kK3VYJbRA9YDYHCfDHYLr2bjOGeHDBavT6EBh2LuQUT1HAjs2kRomRsCtMj8xeynLQq9wyKzjHqHzUnbufTY_5ojWllugueaJdvlq9VZHAbmf1eGilBLHZOnc5CrZKE.oJePQPVQKEaDe3aFMr5QiVCoE0pzCHCite0hve0WmlE&dib_tag=se&keywords=*+iPhone+12+mini&qid=1752790341&sprefix=iphone+12+mini%2Caps%2C631&sr=8-1","false","true","76",,,"B08PPDJWC8","B08PPDJWC8","4","https://www.amazon.com/product-reviews/B08PPDJWC8?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PPDJWC8&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Phone looks brand new, not a single scratch, and 100% battery health. But weird things have been happening. First, I couldn’t activate this phone with my career’s online tool— one where you log into your account and enter the phone’s IMEI. This has worked fine with all my previous phones. I had to call customer support for a specia activation process. Then, I noticed there were location services options missing on this device, specifically the Find My feature, and sharing my location in iMessages, which I use in my family group. When I say missing I mean certain buttons simply aren’t on my screen while they show up on another phone running the same iOS version. The last straw was when I logged into my account on Apple support and this phone shows an impossible manufacturer date of 1978. See screenshot. I’ve read that this is done by Apple to identify “gray market” devices, devices refurbished by unauthorized resellers, and iPhones that were demo units. This makes me wary that this phone may have been tampered with, compromised, or hacked. Like I said it is cosmetically in perfect condition, I was even impressed! But I have to return this phone and buy brand new for my peace of mind. Since it might just be my paranoia, I’m only knocking off one star. This renewed phone is for someone, just not me.","R31XKWUIZ0YWHT","https://m.media-amazon.com/images/I/61iO+JxfYFL._SY88.jpg",,,,,,,"7","Tampered with — made in 1978","https://www.amazon.com/gp/customer-reviews/R31XKWUIZ0YWHT","Reviewed in the United States on February 12, 2022","16635","638",,,"Size: 128GB, Color: White, Service Provider: Unlocked, Product grade: Renewed","B08PPDJWC8","Size","128GB","Color","White","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-07-17",,"fourStar","https://www.amazon.com/Apple-iPhone-12-Mini-Black/dp/B08PPDJWC8/ref=sr_1_1?crid=6JEL7PMT16KU&dib=eyJ2IjoiMSJ9.BekHJGSAbG9Dm1eKkWWtBoxrLIAwfJjcfkmOec8VMXmJ5_gn_XCE4Z6cB84ZPqhNpoxs8vHUdTXy5ZJAAy_AuhPOHi79Fw8twlFPwGLCvMz1kK3VYJbRA9YDYHCfDHYLr2bjOGeHDBavT6EBh2LuQUT1HAjs2kRomRsCtMj8xeynLQq9wyKzjHqHzUnbufTY_5ojWllugueaJdvlq9VZHAbmf1eGilBLHZOnc5CrZKE.oJePQPVQKEaDe3aFMr5QiVCoE0pzCHCite0hve0WmlE&dib_tag=se&keywords=*+iPhone+12+mini&qid=1752790341&sprefix=iphone+12+mini%2Caps%2C631&sr=8-1","false","true","77",,,"B08PPDJWC8","B08PPDJWC8","4","https://www.amazon.com/product-reviews/B08PPDJWC8?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PPDJWC8&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I really wanted to purchase a new iPhone, but I was not willing to pay $800-$1k for a brand new one. Amazon refurbished is an amazing option for people like me who feel the same. The phone looks amazing although it was a dirty in certain areas, but nothing that couldn't be cleaned or that affects the functionality. The battery health is pretty good (85%), and I predict that it'll last me a while! The package also included a charger, the brick, as well as the sim removal tool. Overall, an amazing purchase.","R14C2G4ZY9AKE3",,,,,,,,,"Great investment","https://www.amazon.com/gp/customer-reviews/R14C2G4ZY9AKE3","Reviewed in the United States on July 17, 2024","16635","638",,,"Size: 64GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B08PPDJWC8","Size","64GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-12-09",,"fourStar","https://www.amazon.com/Apple-iPhone-12-Mini-Black/dp/B08PPDJWC8/ref=sr_1_1?crid=6JEL7PMT16KU&dib=eyJ2IjoiMSJ9.BekHJGSAbG9Dm1eKkWWtBoxrLIAwfJjcfkmOec8VMXmJ5_gn_XCE4Z6cB84ZPqhNpoxs8vHUdTXy5ZJAAy_AuhPOHi79Fw8twlFPwGLCvMz1kK3VYJbRA9YDYHCfDHYLr2bjOGeHDBavT6EBh2LuQUT1HAjs2kRomRsCtMj8xeynLQq9wyKzjHqHzUnbufTY_5ojWllugueaJdvlq9VZHAbmf1eGilBLHZOnc5CrZKE.oJePQPVQKEaDe3aFMr5QiVCoE0pzCHCite0hve0WmlE&dib_tag=se&keywords=*+iPhone+12+mini&qid=1752790341&sprefix=iphone+12+mini%2Caps%2C631&sr=8-1","false","true","78",,,"B08PPDJWC8","B08PPDJWC8","4","https://www.amazon.com/product-reviews/B08PPDJWC8?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PPDJWC8&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Just as described it great condition exact color screen had no scratches on it and it was unlocked. Only problem was it took longer than expected. Would order again from this company.","R3P6G47A4DXF6B",,,,,,,,,"Just as described","https://www.amazon.com/gp/customer-reviews/R3P6G47A4DXF6B","Reviewed in the United States on December 9, 2024","16635","638",,,"Size: 64GB, Color: Red, Service Provider: Unlocked, Product grade: Renewed","B08PPDJWC8","Size","64GB","Color","Red","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-12-01",,"fourStar","https://www.amazon.com/Apple-iPhone-12-Mini-Black/dp/B08PPDJWC8/ref=sr_1_1?crid=6JEL7PMT16KU&dib=eyJ2IjoiMSJ9.BekHJGSAbG9Dm1eKkWWtBoxrLIAwfJjcfkmOec8VMXmJ5_gn_XCE4Z6cB84ZPqhNpoxs8vHUdTXy5ZJAAy_AuhPOHi79Fw8twlFPwGLCvMz1kK3VYJbRA9YDYHCfDHYLr2bjOGeHDBavT6EBh2LuQUT1HAjs2kRomRsCtMj8xeynLQq9wyKzjHqHzUnbufTY_5ojWllugueaJdvlq9VZHAbmf1eGilBLHZOnc5CrZKE.oJePQPVQKEaDe3aFMr5QiVCoE0pzCHCite0hve0WmlE&dib_tag=se&keywords=*+iPhone+12+mini&qid=1752790341&sprefix=iphone+12+mini%2Caps%2C631&sr=8-1","false","true","79",,,"B08PPDJWC8","B08PPDJWC8","4","https://www.amazon.com/product-reviews/B08PPDJWC8?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PPDJWC8&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Phone is good condition , one thing we all need to consider is…. Battery health life will not be 100%. I am concerned with this phone being small already holding up with phone usage one 83% battery health.","R2HA4ZQ0OURLQG",,,,,,,,,"Battery health life","https://www.amazon.com/gp/customer-reviews/R2HA4ZQ0OURLQG","Reviewed in the United States on December 1, 2024","16635","638",,,"Size: 64GB, Color: Blue, Service Provider: Unlocked, Product grade: Renewed","B08PPDJWC8","Size","64GB","Color","Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-01-20",,"fourStar","https://www.amazon.com/Apple-iPhone-12-Mini-Black/dp/B08PPDJWC8/ref=sr_1_1?crid=6JEL7PMT16KU&dib=eyJ2IjoiMSJ9.BekHJGSAbG9Dm1eKkWWtBoxrLIAwfJjcfkmOec8VMXmJ5_gn_XCE4Z6cB84ZPqhNpoxs8vHUdTXy5ZJAAy_AuhPOHi79Fw8twlFPwGLCvMz1kK3VYJbRA9YDYHCfDHYLr2bjOGeHDBavT6EBh2LuQUT1HAjs2kRomRsCtMj8xeynLQq9wyKzjHqHzUnbufTY_5ojWllugueaJdvlq9VZHAbmf1eGilBLHZOnc5CrZKE.oJePQPVQKEaDe3aFMr5QiVCoE0pzCHCite0hve0WmlE&dib_tag=se&keywords=*+iPhone+12+mini&qid=1752790341&sprefix=iphone+12+mini%2Caps%2C631&sr=8-1","false","true","80",,,"B08PPDJWC8","B08PPDJWC8","4","https://www.amazon.com/product-reviews/B08PPDJWC8?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PPDJWC8&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Good purchase only thing I hate is that the battery it came with is at like 85% health","R1OKU13OKNPEXF",,,,,,,,,"Good purchase","https://www.amazon.com/gp/customer-reviews/R1OKU13OKNPEXF","Reviewed in the United States on January 20, 2025","16635","638",,,"Size: 64GB, Color: Purple, Service Provider: Unlocked, Product grade: Renewed","B08PPDJWC8","Size","64GB","Color","Purple","Service Provider","Unlocked","Product grade","Renewed"
